column, row, value
2,23,0.4664659556518768
2,24,0.4719759001818321
2,25,0.4771447553155359
2,26,0.4819785147825182
2,27,0.4864798553785858
2,28,0.490648531641385
2,29,0.4944817316011613
2,30,0.49797440644514435
2,31,0.501119584181072
2,32,0.5039086749582267
2,33,0.5063317734990579
2,34,0.5083779620597074
2,35,0.5100356154697034
2,36,0.5112927081365487
2,37,0.5121371215068197
2,38,0.5125569494338453
2,39,0.5125407982907035
2,40,0.5120780785368761
2,41,0.5111592847990958
2,42,0.5097762622970657
2,43,0.5079224584948439
2,44,0.505593159984434
2,45,0.5027857155621542
2,46,0.4994997469879076
2,47,0.49573734881136466
2,48,0.49150327778431707
2,49,0.48680513075693715
2,50,0.48165350772040527
2,51,0.4760621540837977
2,52,0.4700480737292623
2,53,0.4636316022853377
2,54,0.45683642877651437
2,55,0.4496895536431156
2,56,0.44222117224305413
2,57,0.4344644753575763
2,58,0.4264553617904765
2,59,0.4182320626137522
2,60,0.409834681621592
2,61,0.4013046617051123
2,62,0.3926841917304531
2,63,0.38401557268405206
2,64,0.3753405649764265
2,65,0.3666997405796013
2,66,0.3581318639286857
2,67,0.3496733241916459
2,68,0.3413576386957891
2,69,0.3332150432314296
2,70,0.32527217999015084
2,71,0.3175518884738521
2,72,0.31007309929385835
2,73,0.3028508257984482
2,74,0.2958962442739923
2,75,0.28921685029792177
2,76,0.28281667679157557
2,77,0.2766965584159209
2,78,0.27085442705963036
2,79,0.26528562410211876
2,80,0.2599832166709716
2,81,0.25493830702395026
2,82,0.2501403262581909
2,83,0.24557730560546132
2,84,0.24123612047670995
2,85,0.23710270407952183
2,86,0.23316222879575366
2,87,0.22939925455292565
2,88,0.2257978441548777
2,89,0.22234164597263317
2,90,0.21901394456039758
2,91,0.21579767967991526
2,92,0.2126754339102664
2,93,0.20962938850227986
2,94,0.2066412464078602
2,95,0.20369212046050006
2,96,0.20076238347178377
2,97,0.19783147548545243
2,98,0.19487766151437336
2,99,0.19187773066204755
2,100,0.18880662444380164
2,101,0.18563697816963765
2,102,0.18233855417351946
2,103,0.17887753916938492
2,104,0.1752156697744432
2,105,0.17130914008159315
2,106,0.16710723336905042
2,107,0.16255060822635187
2,108,0.15756916266615112
2,109,0.15207941218647197
2,110,0.14598138591447074
2,111,0.13915526446390813
2,112,0.13145860772699952
2,113,0.12272674762655345
2,114,0.11278375071336094
2,115,0.10148528508133611
2,116,0.08885594265211191
2,117,0.0754993464584176
2,118,0.06364500090589692
2,119,0.058220380016425016
3,0,0.1758432923322882
3,1,0.1841024283669066
3,2,0.201920205548664
3,3,0.22433247761362896
3,4,0.24762215619021782
3,5,0.26994132799955367
3,6,0.2906018819371094
3,7,0.3094669621796697
3,8,0.3266271715057254
3,9,0.3422515488876421
3,10,0.3565235055382525
3,11,0.3696152142408062
3,12,0.3816788897027151
3,13,0.3928452618920139
3,14,0.40322491813166317
3,15,0.4129106048739515
3,16,0.4219796692819604
3,17,0.43049631284333484
3,18,0.4385135496383719
3,19,0.4460748576236079
3,20,0.45321554979161915
3,21,0.4599639046184305
3,22,0.46634209643042035
3,23,0.47236696302251957
3,24,0.47805064315063167
3,25,0.48340111175593675
3,26,0.4884226364750969
3,27,0.49311617527738794
3,28,0.49747973190309586
3,29,0.5015086830440236
3,30,0.5051960887766331
3,31,0.5085329955110999
3,32,0.5115087385610986
3,33,0.5141112493115516
3,34,0.5163273698510615
3,35,0.5181431758769115
3,36,0.5195443067556029
3,37,0.5205162999529285
3,38,0.521044925779808
3,39,0.5211165176762436
3,40,0.5207182931834571
3,41,0.5198386613713298
3,42,0.5184675137328982
3,43,0.5165964972524743
3,44,0.5142192702112219
3,45,0.5113317429468679
3,46,0.5079323068424084
3,47,0.5040220549413711
3,48,0.4996049965586439
3,49,0.4946882660468719
3,50,0.48928232267686617
3,51,0.4834011347905449
3,52,0.47706233753272587
3,53,0.4702873501739524
3,54,0.4631014368718779
3,55,0.4555336941212198
3,56,0.4476169493493121
3,57,0.43938755813685737
3,58,0.4308850921804063
3,59,0.4221519159939999
3,60,0.41323265698827294
3,61,0.4041735804217096
3,62,0.3950218872291895
3,63,0.38582495835415476
3,64,0.37662957345106285
3,65,0.367481134283105
3,66,0.3584229235497626
3,67,0.34949542815014645
3,68,0.3407357521374837
3,69,0.33217713917213965
3,70,0.3238486176373826
3,71,0.3157747743620607
3,72,0.3079756557503295
3,73,0.3004667886522234
3,74,0.29325930799781447
3,75,0.2863601743677121
3,76,0.27977246240128556
3,77,0.2734957001938232
3,78,0.26752624040860284
3,79,0.26185764544285317
3,80,0.2564810713115465
3,81,0.2513856376284266
3,82,0.24655877388614966
3,83,0.2419865349412238
3,84,0.23765388103404272
3,85,0.2335449197220263
3,86,0.22964310873063487
3,87,0.22593141993028776
3,88,0.22239246545265445
3,89,0.21900858740945928
3,90,0.21576191281912416
3,91,0.21263437522842032
3,92,0.20960770417831814
3,93,0.20666338313617988
3,94,0.20378257581940074
3,95,0.2009460199752341
3,96,0.19813388665229148
3,97,0.1953256017843537
3,98,0.1924996254814002
3,99,0.18963318275779484
3,100,0.18670193750372144
3,101,0.1836795993364364
3,102,0.18053745064873267
3,103,0.17724377898405924
3,104,0.1737631984853366
3,105,0.17005584508406396
3,106,0.16607643652556459
3,107,0.16177320705484066
3,108,0.15708677198891668
3,109,0.1519490801566259
3,110,0.14628283866326025
3,111,0.14000229040988937
3,112,0.13301731452897647
3,113,0.12524522519856907
3,114,0.11663991734806373
3,115,0.10725902755128236
3,116,0.09740882849869997
3,117,0.08791547643224173
3,118,0.08044285081758903
3,119,0.07722912346783328
4,0,0.21143883168187225
4,1,0.21769713681393588
4,2,0.23037269467895855
4,3,0.24710984890481402
4,4,0.26560076409872735
4,5,0.28427823553658527
4,6,0.30228940375225516
4,7,0.31925336581083374
4,8,0.3350527611218312
4,9,0.34970274776753524
4,10,0.3632781970538268
4,11,0.37587574165496074
4,12,0.387594939256819
4,13,0.3985294999108631
4,14,0.40876367612000686
4,15,0.4183712290250664
4,16,0.4274156230741019
4,17,0.4359507550387253
4,18,0.44402186625730133
4,19,0.45166646665034715
4,20,0.45891519276852233
4,21,0.46579257052046186
4,22,0.4723176776812562
4,23,0.4785047131301593
4,24,0.48436348502991855
4,25,0.48989983204144694
4,26,0.49511599185469046
4,27,0.5000109306788945
4,28,0.5045806462964566
4,29,0.508818456025112
4,30,0.5127152795059414
4,31,0.5162599246313603
4,32,0.519439383121775
4,33,0.5222391402389611
4,34,0.5246435009114347
4,35,0.5266359322179526
4,36,0.5281994198665688
4,37,0.5293168342131278
4,38,0.5299712997197267
4,39,0.5301465608022914
4,40,0.5298273369580656
4,41,0.5289996610038912
4,42,0.5276511961533488
4,43,0.5257715302937398
4,44,0.5233524487898225
4,45,0.5203881898961942
4,46,0.5168756888007512
4,47,0.5128148168981489
4,48,0.5082086217313413
4,49,0.5030635700482302
4,50,0.49738979184313914
4,51,0.49120131765958364
4,52,0.4845162956361574
4,53,0.47735716970080183
4,54,0.46975079682006693
4,55,0.4617284799380902
4,56,0.4533258945320271
4,57,0.44458289056063516
4,58,0.4355431576777627
4,59,0.42625374938371396
4,60,0.41676447062237626
4,61,0.40712714247161663
4,62,0.39739476628345904
4,63,0.3876206171976051
4,64,0.3778573027192863
4,65,0.36815582546165393
4,66,0.35856468980985573
4,67,0.3491290900119397
4,68,0.33989021217721976
4,69,0.3308846753101652
4,70,0.3221441275388533
4,71,0.31369500399742045
4,72,0.30555844332497883
4,73,0.29775035129723826
4,74,0.29028159336419596
4,75,0.2831582932173381
4,76,0.2763822120622136
4,77,0.2699511828855335
4,78,0.26385957534978216
4,79,0.2580987695813043
4,80,0.25265762056404406
4,81,0.24752289866354632
4,82,0.2426796956095646
4,83,0.23811178878016176
4,84,0.233801959673128
4,85,0.22973226492821247
4,86,0.22588426015377494
4,87,0.22223917814301353
4,88,0.2187780638988504
4,89,0.21548186929925806
4,90,0.21233151030565167
4,91,0.20930788941996398
4,92,0.206391885694581
4,93,0.20356431404472264
4,94,0.2008058549440045
4,95,0.19809695482986178
4,96,0.19541769672905207
4,97,0.19274763975759912
4,98,0.19006562528738008
4,99,0.18734954676306198
4,100,0.18457607951385635
4,101,0.1817203666570128
4,102,0.17875565775592833
4,103,0.1756528990659469
4,104,0.1723802794491649
4,105,0.1689027471112588
4,106,0.16518153433827276
4,107,0.16117377002565847
4,108,0.15683234120121975
4,109,0.15210631947422748
4,110,0.14694256172528414
4,111,0.14128964801768704
4,112,0.1351063494076123
4,113,0.12837865825329287
4,114,0.12115237061378703
4,115,0.11359159275320677
4,116,0.10607180574846461
4,117,0.09928897286853355
4,118,0.0942758762888431
4,119,0.09210386432419398
5,0,0.24079141982896424
5,1,0.2460554265689469
5,2,0.2557859392927112
5,3,0.2687783191772176
5,4,0.28364755615335524
5,5,0.2992532731994416
5,6,0.31482648916884126
5,7,0.3299191259707
5,8,0.3443060918554565
5,9,0.35789994720334983
5,10,0.37069155426225947
5,11,0.38271287939798715
5,12,0.39401500164755465
5,13,0.4046556336205809
5,14,0.41469231691022207
5,15,0.42417890769274647
5,16,0.4331639284536366
5,17,0.4416899529326884
5,18,0.4497935435372935
5,19,0.4575054670122156
5,20,0.4648510344201775
5,21,0.47185048128399676
5,22,0.47851934416523756
5,23,0.48486881331268944
5,24,0.49090605445819135
5,25,0.49663450051633395
5,26,0.502054118257169
5,27,0.5071616573404151
5,28,0.5119508901934633
5,29,0.5164128514919772
5,30,0.520536085657173
5,31,0.5243069098951036
5,32,0.5277096988920231
5,33,0.5307271953605777
5,34,0.5333408482505057
5,35,0.5355311777050373
5,36,0.5372781629554879
5,37,0.5385616465874001
5,38,0.5393617463414574
5,39,0.5396592642213103
5,40,0.5394360825202835
5,41,0.5386755376768272
5,42,0.5373627656395341
5,43,0.535485016404249
5,44,0.5330319400203415
5,45,0.5299958508450108
5,46,0.5263719802191178
5,47,0.5221587291584098
5,48,0.5173579314599097
5,49,0.511975133597845
5,50,0.5060198912370828
5,51,0.4995060739569285
5,52,0.4924521610834236
5,53,0.48488150377632977
5,54,0.4768225230144344
5,55,0.4683088108352701
5,56,0.45937910358033085
5,57,0.45007710091044645
5,58,0.44045111247620383
5,59,0.43055352454895895
5,60,0.4204400906982812
5,61,0.4101690627787089
5,62,0.399800190125384
5,63,0.3893936250477893
5,64,0.3790087805836512
5,65,0.3687031912460467
5,66,0.3585314285663066
5,67,0.3485441203186319
5,68,0.33878711554953356
5,69,0.3293008275329211
5,70,0.32011977454953244
5,71,0.3112723252348697
5,72,0.30278064250633174
5,73,0.29466080897774616
5,74,0.2869231081956488
5,75,0.27957243047606745
5,76,0.27260876965231895
5,77,0.26602777737140665
5,78,0.25982134415278396
5,79,0.253978180572218
5,80,0.2484843769642177
5,81,0.2433239253320269
5,82,0.2384791922261511
5,83,0.2339313358623184
5,84,0.22966066450396627
5,85,0.22564693606149044
5,86,0.2218696009811003
5,87,0.21830799189090033
5,88,0.2149414642537626
5,89,0.21174949256928766
5,90,0.20871172658979747
5,91,0.20580801167371687
5,92,0.20301837688270086
5,93,0.20032299380817198
5,94,0.19770210844627378
5,95,0.1951359477764119
5,96,0.19260460208500463
5,97,0.19008788356974504
5,98,0.1875651614424385
5,99,0.18501517375178528
5,100,0.18241581669132662
5,101,0.17974391361610886
5,102,0.17697496900241766
5,103,0.17408291823859906
5,104,0.17103989429809452
5,105,0.16781605021843116
5,106,0.16437950737983648
5,107,0.1606965532274663
5,108,0.15673230419982204
5,109,0.15245220649843205
5,110,0.14782501027925277
5,111,0.14282827950171745
5,112,0.13745814567898196
5,113,0.13174584260017666
5,114,0.12578413872753427
5,115,0.11976548766162579
5,116,0.11402630475655734
5,117,0.10907151404452448
5,118,0.10552259351889198
5,119,0.10393426087261692
6,0,0.2654634782041143
6,1,0.27019574408915514
6,2,0.2781525786836056
6,3,0.28867303364210706
6,4,0.30091535135622277
6,5,0.3140918169862551
6,6,0.327589396337387
6,7,0.34098887601228806
6,8,0.35403271262019986
6,9,0.36658014200377587
6,10,0.37856757658744355
6,11,0.3899791624805956
6,12,0.4008267317303237
6,13,0.4111368481115937
6,14,0.4209427324746937
6,15,0.4302793788591887
6,16,0.4391806934695242
6,17,0.4476778883588365
6,18,0.4557986387073185
6,19,0.46356669522903593
6,20,0.47100176054782245
6,21,0.47811951270705516
6,22,0.48493170577747335
6,23,0.4914463069547338
6,24,0.4976676480839994
6,25,0.5035965812945223
6,26,0.509230635909055
6,27,0.5145641785627709
6,28,0.5195885814494133
6,29,0.5242924053332244
6,30,0.528661604693397
6,31,0.5326797622162848
6,32,0.5363283588488437
6,33,0.5395870837819715
6,34,0.5424341860849855
6,35,0.5448468663866558
6,36,0.5468017032425205
6,37,0.5482751050361301
6,38,0.549243774961246
6,39,0.5496851744321473
6,40,0.5495779697628562
6,41,0.5489024485843921
6,42,0.5476408963735644
6,43,0.5457779293656462
6,44,0.5433007872561216
6,45,0.5401995962740327
6,46,0.5364676189825093
6,47,0.532101510096818
6,48,0.5271015966134758
6,49,0.5214721951640733
6,50,0.515221970124902
6,51,0.5083643238534418
6,52,0.500917797364105
6,53,0.49290644796768307
6,54,0.48436016189402775
6,55,0.4753148561425078
6,56,0.4658125253895181
6,57,0.4559010965118724
6,58,0.44563406428103314
6,59,0.4350698958017759
6,60,0.42427120698401105
6,61,0.4133037305070529
6,62,0.4022351102254408
6,63,0.3911335706722173
6,64,0.38006652110966316
6,65,0.36909916033994805
6,66,0.35829315027377096
6,67,0.3477054225311602
6,68,0.33738717321248307
6,69,0.32738308725521925
6,70,0.3177308169651172
6,71,0.3084607212828241
6,72,0.2995958551141079
6,73,0.2911521833621896
6,74,0.28313898339579424
6,75,0.2755593931664331
6,76,0.26841106001654164
6,77,0.26168684683989546
6,78,0.25537555677408136
6,79,0.24946264398997897
6,80,0.2439308853974052
6,81,0.23876099536711332
6,82,0.23393217225467322
6,83,0.22942257121176807
6,84,0.22520970230424214
6,85,0.2212707563072751
6,86,0.2175828628124885
6,87,0.2141232866208842
6,88,0.21086956899661824
6,89,0.20779962040586464
6,90,0.20489177103021688
6,91,0.20212478476696766
6,92,0.1994778417232944
6,93,0.1969304934677722
6,94,0.1944625945925753
6,95,0.19205421352564495
6,96,0.18968552507767356
6,97,0.1873366869927386
6,98,0.1849877029064213
6,99,0.18261827477483894
6,100,0.1802076492980611
6,101,0.1777344655640698
6,102,0.17517661579489546
6,103,0.17251113882316993
6,104,0.1697141785829182
6,105,0.16676106034457566
6,106,0.1636265701660355
6,107,0.1602855749326253
6,108,0.15671420137078373
6,109,0.1528919155563206
6,110,0.1488050226694878
6,111,0.14445234057032647
6,112,0.13985404154291306
6,113,0.13506471594042668
6,114,0.13019107847020395
6,115,0.12541233693825293
6,116,0.12099555547585478
6,117,0.11728930555165823
6,118,0.1146732914963707
6,119,0.11345687712183747
7,0,0.28653085571756776
7,1,0.2909695055036625
7,2,0.2978132121843509
7,3,0.3066766721483749
7,4,0.31703423560703725
7,5,0.32834825899771936
7,6,0.3401554534004106
7,7,0.35210154597750193
7,8,0.36393961312614814
7,9,0.37551133534957765
7,10,0.3867243488399929
7,11,0.3975320634493371
7,12,0.4079179372491221
7,13,0.41788410323804875
7,14,0.42744351626883625
7,15,0.43661469964382715
7,16,0.44541831463059794
7,17,0.45387496718305015
7,18,0.46200383548505525
7,19,0.4698218324039965
7,20,0.47734311092082804
7,21,0.4845787859002027
7,22,0.4915367900648122
7,23,0.4982218121005686
7,24,0.5046352851056466
7,25,0.5107754073545883
7,26,0.5166371867657618
7,27,0.5222125069641995
7,28,0.5274902173164309
7,29,0.5324562523003895
7,30,0.5370937873230331
7,31,0.5413834386974227
7,32,0.5453035149224643
7,33,0.5488303246203912
7,34,0.5519385434645732
7,35,0.5546016382708798
7,36,0.5567923414092764
7,37,0.5584831633295464
7,38,0.5596469260349377
7,39,0.5602572967092803
7,40,0.5602892993805582
7,41,0.5597197842979001
7,42,0.5585278400095511
7,43,0.556695141717944
7,44,0.5542062403444306
7,45,0.551048808112647
7,46,0.547213866107596
7,47,0.5426960248639058
7,48,0.5374937687171939
7,49,0.5316098075273935
7,50,0.5250515058865579
7,51,0.5178313818732077
7,52,0.5099676477222581
7,53,0.5014847468539609
7,54,0.4924138286983649
7,55,0.4827930968569389
7,56,0.4726679681767476
7,57,0.46209098970835805
7,58,0.4511214757081199
7,59,0.4398248458413646
7,60,0.4282716666614924
7,61,0.4165364197512619
7,62,0.40469604037167284
7,63,0.392828288848504
7,64,0.3810100318109214
7,65,0.3693155201514669
7,66,0.35781475365075566
7,67,0.34657201758578926
7,68,0.33564466426473705
7,69,0.32508219342657657
7,70,0.3149256620065231
7,71,0.30520742877133283
7,72,0.2959512157670664
7,73,0.2871724489577041
7,74,0.27887882658796737
7,75,0.2710710563787758
7,76,0.2637437013888856
7,77,0.25688607823507137
7,78,0.25048315890647066
7,79,0.2445164370697157
7,80,0.23896473011047076
7,81,0.23380489806225568
7,82,0.22901246926738505
7,83,0.22456216968358694
7,84,0.22042835807316136
7,85,0.21658537298140107
7,86,0.21300779964906408
7,87,0.2096706660915038
7,88,0.2065495778045084
7,89,0.20362080018958828
7,90,0.20086129705390976
7,91,0.19824873261113385
7,92,0.19576144342545476
7,93,0.19337838580408795
7,94,0.19107906333151847
7,95,0.18884343861844727
7,96,0.18665183297763455
7,97,0.18448481772283637
7,98,0.18232310123694673
7,99,0.18014741705395987
7,100,0.1779384202263996
7,101,0.17567660263389906
7,102,0.17334224328083303
7,103,0.17091541800933552
7,104,0.1683761058627834
7,105,0.1657044486487561
7,106,0.16288124891492356
7,107,0.15988883313685592
7,108,0.15671246507022307
7,109,0.15334257041931892
7,110,0.1497781215457874
7,111,0.14603160124458303
7,112,0.1421359391579965
7,113,0.13815351874894316
7,114,0.13418647001385492
7,115,0.13038558246775506
7,116,0.1269521902626853
7,117,0.1241245770109598
7,118,0.12214174539490164
7,119,0.12118778305683184
8,0,0.30475796479375494
8,1,0.3090361225640423
8,2,0.3151598538014053
8,3,0.32289277897078206
8,4,0.331896535739451
8,5,0.34180220850945275
8,6,0.35226715744837483
8,7,0.36300676311624885
8,8,0.3738038582235155
8,9,0.38450406543798865
8,10,0.39500477544884155
8,11,0.4052428310619759
8,12,0.41518345939570944
8,13,0.4248113415980475
8,14,0.4341238491984891
8,15,0.4431261247126767
8,16,0.4518276000922013
8,17,0.46023957952135386
8,18,0.46837358398218404
8,19,0.4762402282616488
8,20,0.48384846348550886
8,21,0.49120506702388406
8,22,0.4983142980245959
8,23,0.5051776633916667
8,24,0.5117937582239537
8,25,0.5181581586221303
8,26,0.5242633549173662
8,27,0.5300987208723511
8,28,0.5356505199771631
8,29,0.5409019540279024
8,30,0.5458332619142511
8,31,0.5504218779495379
8,32,0.5546426590259392
8,33,0.5584681881874116
8,34,0.5618691587390384
8,35,0.5648148377524683
8,36,0.5672736010415522
8,37,0.5692135239884077
8,38,0.5706030050239356
8,39,0.5714113924947302
8,40,0.571609582650182
8,41,0.571170557999948
8,42,0.5700698422247673
8,43,0.568285860123172
8,44,0.5658002074562186
8,45,0.5625978534631604
8,46,0.558667314772412
8,47,0.5540008496499987
8,48,0.5485947228314627
8,49,0.5424495818721173
8,50,0.5355709664440781
8,51,0.5279699450158339
8,52,0.5196638434436394
8,53,0.5106770026382816
8,54,0.5010414826808719
8,55,0.49079762193286947
8,56,0.4799943628218426
8,57,0.46868926974781255
8,58,0.4569481860503215
8,59,0.44484450290923816
8,60,0.43245804072045624
8,61,0.4198735711684607
8,62,0.4071790348617841
8,63,0.3944635339230974
8,64,0.38181519961492133
8,65,0.3693190494868337
8,66,0.35705495399230963
8,67,0.345095827070809
8,68,0.33350613839068566
8,69,0.32234081833707423
8,70,0.3116445937415775
8,71,0.30145175722827916
8,72,0.29178634047650837
8,73,0.2826626354770692
8,74,0.2740859903709259
8,75,0.2660537984475151
8,76,0.2585565995955944
8,77,0.2515792211323384
8,78,0.24510189714845193
8,79,0.2391013199324104
8,80,0.23355159164923667
8,81,0.22842505776306798
8,82,0.22369301481074927
8,83,0.219326293682924
8,84,0.21529572557669358
8,85,0.21157250153652718
8,86,0.2081284384169524
8,87,0.20493616463613706
8,88,0.2019692386692355
8,89,0.1992022122159871
8,90,0.19661064865421873
8,91,0.19417110597202092
8,92,0.19186109200689228
8,93,0.18965899861368363
8,94,0.18754402040767715
8,95,0.185496063042777
8,96,0.18349564564639798
8,97,0.1815238021172011
8,98,0.17956198660780914
8,99,0.17759198982414226
8,100,0.1755958750175602
8,101,0.17355594607877917
8,102,0.1714547654682202
8,103,0.16927524753481604
8,104,0.16700086400879277
8,105,0.1646160142349477
8,106,0.16210663422073524
8,107,0.159461146541235
8,108,0.156671886640475
8,109,0.1537371748511785
8,110,0.15066422275962138
8,111,0.14747303406467294
8,112,0.14420131931779295
8,113,0.14091008557062368
8,114,0.13768885770489003
8,115,0.13465838789039725
8,116,0.13196749565673804
8,117,0.1297803230594436
8,118,0.12825241542595944
8,119,0.12749959641709685
